,x,y,z,s1,cs1,cs2_bottom,s2,cs2
3973062,35.00622,-24.760658,-67.73699,976.84735,1063.1483,3512.2837,13035.368,13919.8
3973320,-25.973597,-28.071783,-92.694305,1179.6478,1133.0057,5420.18,19489.67,21234.252
3973355,34.800953,18.172129,-51.787415,895.7511,1008.2573,6268.931,21341.328,24723.252
3973384,-49.941345,7.608416,-78.433105,216.54106,231.92346,1652.2571,6277.8164,6605.9443
3973554,60.080563,3.1225548,-117.32708,166.51627,149.0835,1385.8738,4520.854,5650.5723
3973579,-42.187412,22.429007,-90.37082,445.7413,453.09296,2975.9666,11049.559,11491.305
3973599,8.926731,-37.316444,-20.232988,1029.3463,1211.0294,4925.9863,20821.52,20130.559
3973636,52.102535,17.577782,-50.21021,421.85376,492.32675,2523.535,9005.389,10202.439
3973650,21.647982,-25.243856,-91.03765,1898.9135,1830.2168,13168.533,55536.44,53639.73
3973683,-55.534092,12.034194,-28.154316,1140.53,1405.1326,10560.508,40418.184,43141.066
3973728,23.623133,0.16896304,-68.87497,1312.7861,1372.114,4988.2744,19498.168,19736.893
3973733,-9.412835,-50.421158,-47.78595,656.5898,772.6341,4586.7812,20013.6,18320.28
3973758,-43.265926,33.674248,-58.85966,830.0418,962.9217,6208.9824,23212.203,25046.602
3973772,-36.068,5.426839,-32.466553,59.402603,69.42197,757.8498,3303.5454,3207.3997
3973776,-22.098246,-6.978146,-88.97796,828.0687,791.6403,5844.888,27892.902,23841.31
3973797,38.206665,9.902607,-76.5483,70.691956,73.48233,959.3789,3620.2393,3802.0542
3973822,-11.510588,-22.314098,-101.28962,1274.2041,1142.5095,5571.1997,19859.98,21414.074
3973831,-40.78805,9.536223,-103.20169,695.7845,644.195,3576.0095,13451.953,14039.1875
3973885,48.91975,-7.5868683,-30.107023,328.1713,393.12424,2087.1191,8554.038,8112.523
3973966,-19.277287,5.415701,-116.31998,193.21304,155.76454,1243.9474,4547.398,4897.327
3974100,35.669792,26.041574,-53.00768,305.65775,347.6292,2065.0093,8230.554,8087.9883
3974175,-5.6543536,-30.303913,-43.730682,573.54517,647.1946,2330.828,10282.184,9728.446
3974357,28.410713,48.03791,-14.492385,570.8148,698.50165,3318.2588,12311.858,13311.997
3974619,24.70371,-5.255548,-29.14893,177.26425,203.52115,1489.7019,6030.517,5687.237
3974669,-7.357588,40.835125,-54.734467,636.0153,721.23395,2155.8042,7613.7803,8470.879
3974926,18.887098,10.060646,-114.699165,777.11676,635.29895,2705.0576,11124.649,11247.24
3974961,-6.430676,-29.456932,-44.22647,710.85406,801.7188,3841.2551,16241.979,15370.451
3974982,-23.489557,26.036789,-107.6494,903.6579,806.4508,3129.5188,11071.593,12313.179
3974991,10.554016,-21.819094,-27.780973,1227.4143,1408.8013,10591.297,43278.55,41684.566
3975063,10.701815,16.745672,-58.282604,1577.7499,1704.7666,17630.38,74689.98,72598.67
3975110,26.479961,17.121435,-112.81774,1903.4191,1610.2914,11568.681,43052.664,45348.19
3975135,-38.496284,-30.304222,-44.72813,1134.067,1326.5607,15013.556,63705.965,60406.598
3975320,-59.956272,2.9113555,-109.85679,237.27141,227.05717,1648.3732,5339.4746,6395.495
3975366,-27.067959,-20.50961,-80.526886,49.54528,50.31204,909.4302,3264.0344,3383.3745
3975388,34.578056,-31.9616,-59.42936,966.46954,1083.768,5225.527,20762.777,20677.076
3975551,-0.9589428,-44.326733,-113.297935,1696.658,1485.479,10918.141,37145.47,44261.93
3975564,-17.661148,11.465548,-62.40537,1079.1378,1158.1471,8171.159,28119.268,31817.059
3975609,-30.81055,-20.564636,-40.601925,549.4562,631.97485,2197.5242,9546.391,8345.56
3975719,25.514729,-19.029112,-68.85979,1240.9873,1315.5985,9472.019,38422.996,38114.023
3975760,-13.375316,58.675724,-49.233284,231.72118,280.36307,1650.1909,5619.5337,6611.288
3975803,47.006523,-19.76109,-109.69303,638.79565,585.18414,2784.8337,9864.194,11488.1
3975834,-31.123184,-50.24422,-123.04636,1506.3785,1284.3795,10502.431,32752.904,42416.86
3975984,34.389717,39.528393,-41.32019,326.88483,387.48633,1939.2003,6946.771,7646.8037
3976125,-57.369396,1.0463287,-77.03214,1405.8619,1528.3549,10541.702,37301.46,42167.723
3976151,38.11633,40.165413,-58.37832,1352.8091,1542.6964,9074.225,33368.215,36730.477
3976482,25.046537,-5.1754394,-40.201984,433.71066,492.33972,1541.8348,6402.9795,6047.6763
3976580,-4.3449774,36.295048,-44.825195,835.5686,962.21564,4734.4604,15950.533,19105.8
3976592,-44.617912,8.850255,-94.026886,922.34515,907.3933,5198.4263,20160.85,20833.84
3976611,-12.276908,-35.12422,-81.91888,325.1732,327.33063,1147.6183,4643.729,4670.0205
3976659,-7.13105,28.642378,-71.612434,1287.7246,1349.1609,8252.104,28469.762,33387.11
3976691,-47.281208,34.863064,-107.436844,57.839725,56.553146,648.9511,2304.5662,2702.509
3976700,-41.704853,43.261375,-31.260193,1275.8799,1615.7086,6266.4634,22116.916,24724.824
3976731,-56.10615,-12.8735695,-25.101967,820.8404,1008.1778,5033.9897,18624.693,20009.656
3976740,-22.036572,-10.015245,-61.15628,1533.1985,1650.3374,16547.91,81443.266,67283.5
3976850,-35.549076,-25.628155,-107.36449,1738.4379,1568.9939,8120.2485,32619.969,34177.17
3976883,-36.001663,26.460867,-40.416027,229.7835,272.28674,1984.0593,7386.9556,7437.455
3976956,-10.32778,12.202684,-121.61792,2359.7078,1819.5153,8891.432,42136.258,35442.277
3977051,40.849434,43.559982,-37.234753,1329.5775,1622.3096,11675.758,42921.85,46724.03
3977056,41.926632,-29.133783,-22.554111,1288.3015,1559.707,11030.216,43022.504,44226.086
3977057,-51.344917,-3.2986631,-73.48799,1022.65,1112.8287,6445.54,23347.729,25769.326
3977097,41.669064,-38.068295,-54.443405,935.4728,1089.0616,5715.485,21253.818,22477.654
3977192,-10.285046,34.988365,-59.928455,251.6506,279.09735,1518.0522,5396.3833,5970.3994
3977364,15.041598,-8.545355,-64.504616,727.3611,771.3908,2917.06,10504.065,11520.8125
3977394,-30.556427,32.19138,-76.014786,705.6513,757.049,3205.9238,11090.881,12596.243
3977426,-43.878437,16.298668,-48.661964,114.02463,132.62238,1123.2751,4616.8228,4457.0977
3977429,6.459935,8.346775,-13.837027,153.42963,177.07663,1527.645,6709.78,6086.247
3977715,-24.425108,15.36063,-57.560017,1515.4817,1670.993,10188.487,38709.68,40306.754
3977735,27.930773,-44.364613,-87.91355,104.57015,107.62329,1082.3809,3923.0667,4130.37
3978069,18.435806,-49.607616,-44.586853,1194.4194,1419.5396,8445.535,32018.896,34000.625
3978170,19.069584,-27.507061,-40.71681,406.62485,465.78702,2172.1316,9316.199,8610.327
3978246,-1.5257945,10.766438,-22.427685,1281.4563,1470.9268,10577.437,44906.95,43096.285
3978314,-38.483234,9.014303,-74.797424,1170.1309,1233.7272,6957.5933,28169.65,28133.785
3978520,-47.88147,11.244497,-15.479909,180.8998,220.54803,1550.8625,6375.9287,6051.6533
3978611,7.038633,50.279316,-45.423786,87.75994,104.06072,1114.7106,4152.9126,4644.1797
3978657,-40.150463,-8.803299,-49.434433,879.05676,1006.1431,6115.4224,23857.68,24188.582
3978759,1.0337068,-35.338238,-107.59392,496.94424,440.18332,1862.0569,6343.486,7807.5303
3978772,13.062101,-3.5331264,-117.046684,49.03996,39.052128,622.6997,2288.977,2286.3794
3978856,-24.285824,32.708607,-69.064644,1158.0745,1259.6683,7041.604,28090.562,28430.494
3978972,-19.596907,20.108017,-93.46151,548.68835,521.3473,1539.8253,6194.9907,6395.3984
3978998,1.2166963,6.8360844,-107.59399,1025.1074,862.4064,2914.43,10698.598,11516.81
3979058,-47.017235,-35.409275,-49.412632,71.94975,86.3912,905.1561,2806.8032,3680.1216
3979138,-9.338556,-39.622803,-38.19548,245.03316,284.43088,1442.3966,5835.7803,5775.539
3979145,50.961926,17.112066,-109.862526,700.1919,638.4721,2553.8074,8304.8,10092.87
3979254,38.2836,23.96531,-117.02562,839.71423,717.8153,3446.4924,10552.748,13571.74
3979320,36.282703,-1.8758303,-58.813084,1361.5452,1504.4698,8639.126,33793.566,34190.84
3979323,0.24101166,21.831556,-45.731518,1276.8167,1428.481,9821.705,40099.375,39591.2
3979357,-30.74812,-20.459549,-100.67564,1673.1938,1544.5745,9195.27,39450.047,37273.047
3979443,49.982708,24.31965,-130.88809,295.93796,239.29652,1219.983,3684.747,4709.8716
3979477,-12.024214,-35.12171,-81.21363,336.57944,340.83438,1753.2223,6854.8516,6869.375
3979489,-18.542942,-56.272434,-119.8993,640.5827,562.3567,2179.4111,6933.64,8157.824
3979520,-45.518185,-30.207369,-126.31032,1663.6119,1388.299,3198.1277,10525.28,13125.969
3979535,13.143235,-4.9450684,-54.539524,1457.4274,1580.5975,11995.26,51015.266,48742.95
3979626,5.7015686,29.13082,-100.674355,756.88403,688.3539,3970.9429,14376.416,15962.459
3979680,-4.8880725,-28.679205,-45.532867,636.65955,715.67847,3254.006,13450.167,12739.856
3979686,8.704284,-41.806686,-94.55494,689.0384,665.077,3027.3674,10754.739,11947.523
3979892,-50.794945,5.249491,-124.20094,571.7002,484.85013,2656.537,9656.63,10718.553
3980045,10.5428505,18.177666,-128.80356,800.2035,586.04095,2426.5913,9049.46,9564.12
3980055,-57.921192,14.05299,-130.63463,742.0589,638.2746,3624.2566,11894.175,14489.692
3980143,27.563862,42.9181,-38.098347,67.3417,80.11621,955.79224,3171.9536,3491.6062
3980284,-28.256306,28.804888,-34.758854,1242.7515,1468.8424,7790.2754,30701.172,32502.77
3980293,-19.364635,-23.120747,-111.34334,590.3328,495.9343,1729.4235,6746.8745,7042.601
3980301,50.732914,25.524214,-79.79458,1296.516,1379.609,6736.06,22002.371,26729.64
3980446,-15.715368,41.655155,-116.75097,1041.5636,896.20374,3424.2234,11444.339,13861.792
3980455,16.055437,29.096264,-120.38577,1283.3687,1017.42303,4808.1006,17672.637,19840.254
3980460,-40.050053,12.6825905,-102.8542,1771.6592,1663.3107,11030.797,43188.85,44271.508
3980501,1.7892649,21.267748,-90.99398,1810.7415,1724.4767,7742.1836,29750.998,31163.346
3980504,56.730602,14.393263,-29.647348,694.6594,846.3207,3833.3267,12846.627,14908.605
3980540,-29.425379,-12.257876,-110.65956,1752.1877,1497.4202,10175.15,34976.89,41245.086
3980580,0.2713642,18.400415,-98.02485,749.58777,680.2167,4108.7026,14795.251,16222.872
3980596,-47.670414,-20.878893,-116.24769,502.2285,445.14148,2012.5989,6798.7544,7920.762
3980689,36.53959,24.1134,-65.80629,76.97631,84.49658,925.0694,2995.9382,3549.8352
3980780,37.835136,-46.454346,-125.622894,603.7617,520.59,3598.4468,12499.609,14069.993
3980834,1.8013644,-27.837666,-50.628372,870.4833,968.67346,4091.7625,17775.232,15704.247
3980836,-4.298131,7.838182,-92.59704,634.4324,588.773,2491.814,10254.78,10277.203
3980900,45.727562,1.3921647,-17.634037,917.4661,1092.3536,8273.5625,34335.49,33430.082
3980930,-32.893333,-3.8104615,-70.76949,1553.4067,1644.9729,10066.156,38338.133,41521.105
3980971,-2.9061837,-49.62675,-111.37088,1392.0262,1251.5498,5440.4893,19870.285,22186.68
3981004,-54.53641,1.3634597,-124.06257,68.07707,57.989304,963.21216,2983.197,3519.6108
3981030,24.556828,-25.725405,-119.73838,412.16617,338.60812,2634.5117,10438.212,10395.944
3981044,-6.6500244,23.196083,-104.33738,1058.2684,932.5608,3363.5625,13355.024,13052.964
3981065,38.123215,3.9496822,-49.59191,515.35785,581.90515,2566.5745,9590.665,10147.782
3981159,0.02070982,55.710773,-65.75735,973.4415,1100.6343,6575.232,20891.977,26313.695
3981171,-51.283806,-16.77132,-31.184729,134.16925,162.58253,1055.6505,4053.5151,4250.752
3981239,47.80922,14.6983185,-109.595085,305.58514,275.833,1464.0059,4872.9526,5919.543
3981241,-25.217644,20.423824,-69.77812,260.51245,277.27838,1481.4904,5694.069,6026.73
3981261,37.384666,-43.14233,-65.23692,990.2916,1116.868,5212.026,19442.064,20468.297
3981420,58.06985,4.9038515,-62.314648,1414.525,1612.9224,11860.845,41451.145,48501.664
3981425,40.097866,21.58945,-75.53135,1485.7688,1571.7604,12743.977,43275.875,51114.97
3981563,4.4929366,58.140583,-97.96997,1745.4058,1746.3004,15487.392,46147.93,61349.89
3981634,27.34774,-12.966106,-56.62008,731.5394,803.05536,4307.254,17938.424,17713.535
3981720,-6.198855,-5.236585,-125.40122,938.2502,704.97797,3235.5125,11946.025,12578.016
3981763,24.26562,12.437558,-32.79501,1566.3416,1797.0182,12378.198,55642.94,49869.785
3981869,2.2021608,42.190376,-125.52286,493.483,393.43295,1482.3939,5225.441,5884.27
3981956,-31.93938,-50.02148,-69.65189,858.74603,956.06805,5831.663,17930.842,22787.395
3981957,47.633457,-16.783907,-33.436058,351.32394,424.06122,1600.13,6593.333,6610.4487
3982465,42.47046,33.465523,-22.407501,58.63915,71.4605,1040.1389,3720.645,4239.8857
3982547,56.94033,-3.0084107,-104.70613,1659.712,1585.3522,11151.879,37850.402,44134.938
3982554,16.512495,40.51926,-55.62425,467.77554,528.8012,2100.8708,7910.652,8495.788
3982564,-44.383816,36.541306,-86.0654,1614.2928,1724.6194,11659.084,41520.152,47526.965
3982598,36.183407,-11.213958,-53.132355,1202.325,1352.4047,7172.038,29440.941,29012.37
3982757,-18.235176,-50.93329,-120.698166,1486.1981,1259.7596,5827.656,19912.62,23079.324
3982847,33.312798,-15.054793,-108.276344,910.93317,805.8171,3471.7935,13200.304,14001.505
3982860,11.361902,53.471546,-88.685616,1467.6229,1508.4275,6186.2383,22179.725,24967.56
3982908,-51.092793,14.291111,-92.11549,527.0751,540.39154,2151.154,8320.35,8704.402
3982917,11.160454,4.4172554,-54.521503,950.8361,1033.1603,6407.347,27968.549,25865.074
3982926,20.360197,39.58853,-121.59767,1518.0409,1255.7001,7865.295,25833.082,32022.285
3982974,38.553963,45.387146,-116.099724,925.765,827.81824,3572.651,11519.945,14219.288
3982982,22.622757,43.947395,-117.38142,75.12751,64.293365,519.94165,1784.0502,2228.191
3983023,0.14637463,21.259203,-35.397472,536.30133,610.40454,3182.1309,12885.503,12665.256
3983094,-11.826356,49.97732,-57.543545,1370.27,1581.4744,4639.618,15918.15,18540.225
3983183,13.853448,8.793836,-31.610046,116.920944,132.98615,1277.1736,5446.7173,4974.8574
3983191,18.747831,-15.647208,-85.756386,807.8177,790.33154,4877.6514,18573.459,19470.275
3983211,59.48308,8.941069,-103.1024,452.49313,437.60532,1595.5398,5214.051,6383.9673
3983314,-36.21887,-21.874588,-68.01927,1583.7399,1722.677,12266.848,40335.67,48369.78
3983336,-52.491665,-9.270749,-73.54617,1232.0646,1344.6438,12727.196,47361.555,51793.47
3983560,-21.770304,18.767702,-46.732273,786.2494,887.59656,3165.1008,11312.422,11985.736
3983606,-3.7806816,-10.82284,-18.213726,533.5375,611.8886,3352.252,15893.039,13403.639
3983739,-1.9139812,52.874653,-82.14675,1249.5955,1321.7281,10409.448,33865.04,40859.902
3983763,21.1674,20.908342,-93.647606,1473.439,1388.4896,10869.473,43117.63,44368.312
3983865,-22.453577,3.3509514,-74.058975,784.7408,804.54626,4203.3325,16144.848,16736.135
3983929,37.26331,22.774158,-26.489496,412.9377,488.9873,2282.4775,8325.242,9533.977
3983984,7.34572,-44.534744,-15.590947,239.19661,287.62558,1750.5356,6998.334,6971.0244
3984189,52.474285,-27.233042,-28.037407,60.941776,75.55834,737.5367,2913.3472,3145.2715
3984194,-0.99646795,-14.110072,-91.25689,1383.0912,1298.6544,6070.0356,26452.29,24042.572
3984474,-32.26739,-26.52306,-96.72986,859.0933,813.91113,3404.7764,13636.965,14157.914
3984516,6.9205937,39.685402,-58.562256,1620.1075,1805.1095,9207.901,33346.94,36260.285
3984532,-45.99975,-14.566886,-67.953735,186.31334,203.32112,887.2169,3230.0325,3464.5845
3984807,-26.762169,-53.495045,-21.539114,352.81476,441.29065,2080.0208,6737.156,8309.628
3984821,-33.39265,24.126965,-112.0751,1288.62,1129.1678,4690.2114,17560.666,19230.73
3984833,45.134296,22.421816,-38.81736,979.34186,1161.9719,7396.906,26691.531,29434.363
3984862,19.587755,-2.846098,-18.494526,917.42426,1059.5831,5282.4336,24215.074,21069.133
3985026,-1.9265379,4.7007675,-91.565094,57.60691,53.44298,795.4449,3073.5872,3064.3223
3985027,22.044788,-47.884453,-132.95786,401.18954,320.61227,1962.3513,6974.5093,7926.2295
3985062,23.092258,-52.89053,-31.32,643.66034,787.52277,3141.8496,12114.587,12833.123
3985119,13.366627,2.1749146,-115.83749,890.20996,715.19775,1987.3654,7578.1675,7954.4907
3985122,-13.415621,57.200928,-21.08322,223.62654,281.0285,1519.7859,5277.597,5987.378
3985145,13.252831,-51.553974,-81.64982,1047.7417,1106.0128,9230.43,30211.926,35828.84
3985194,59.563038,7.343703,-133.63582,2146.6482,1778.6808,15381.143,49694.96,62995.04
3985211,-48.608627,19.906939,-49.23497,1272.3931,1509.7137,9588.424,38901.22,38557.934
3985267,-44.1347,27.522478,-83.84256,1484.0154,1577.0135,7517.216,27516.482,29901.65
3985544,-13.070544,42.849525,-36.39485,1003.2224,1194.1049,7634.7915,28293.98,30713.924
3985618,-52.750187,-9.429008,-41.733223,1127.8938,1342.0062,8403.038,31660.611,33714.953
3985692,31.826326,0.7769457,-15.437722,1551.3501,1819.6729,11590.471,45866.223,46257.78
3985697,49.3259,-18.201916,-121.07704,314.80713,272.63568,1567.5338,5729.541,6513.6396
3985860,-48.186363,-3.4438066,-112.8089,1674.6604,1488.8655,11719.373,42805.41,47727.652
3985866,-48.236263,-35.25209,-114.80069,300.3825,277.66544,1317.3152,3800.5535,5368.8433
3985878,-53.85728,22.452515,-85.008484,1517.0378,1643.8522,11664.708,42805.973,46890.797
3986064,5.9378123,-28.236473,-103.74966,2068.5085,1842.9388,8398.477,29779.92,32386.438
3986074,-27.69552,39.17582,-133.66275,1441.6481,1116.5792,8169.4355,27242.707,32098.488
3986130,14.116145,51.19722,-23.905394,1388.9412,1705.8063,11842.081,41331.656,46796.64
3986211,-11.820121,43.563515,-54.45481,31.77438,36.361664,491.2277,1880.6198,2102.843
3986257,52.658337,16.61502,-48.41559,1462.1086,1709.25,14343.808,50933.547,57882.375
3986321,8.513666,0.09402946,-55.799347,770.5396,829.3245,3202.0293,14446.269,13385.446
3986470,-11.830593,8.342306,-43.889107,296.21997,330.92825,2495.1658,11501.124,9985.901
3986493,-40.162888,34.38008,-69.116356,1348.5431,1515.6876,13832.542,48155.176,54828.836
3986603,7.372726,-12.5529375,-84.04243,656.2404,639.0326,3014.6953,13109.206,12256.463
3986641,0.40461457,-54.01333,-62.075832,187.98964,214.06287,1194.8368,4041.652,4556.6904
3986757,36.105465,-37.998066,-15.489224,1436.211,1750.9344,13398.599,55384.06,52976.168
3986811,19.328737,-1.6502985,-39.05516,435.6105,491.33264,1279.3158,6384.5664,4867.9634
3986844,21.619429,20.514063,-61.84262,1103.1783,1188.4968,8138.243,32795.402,32670.543
3986846,-15.869484,6.9259214,-62.08427,607.01135,650.7481,2275.4163,9687.188,9125.967
3986946,-29.00801,31.064533,-32.590485,495.15604,591.37805,2952.181,10858.138,11631.893
3986979,6.2583103,-6.0704055,-60.28985,1784.0154,1903.1228,9694.307,42155.094,38407.438
3987002,-19.134932,-0.21546607,-77.49816,333.3718,336.90738,1749.7179,8626.954,7135.76
3987139,-45.769604,-18.83801,-33.77531,717.3445,857.8801,5071.3516,19795.76,20673.457
3987182,2.4236288,51.503555,-97.071884,346.40994,341.1646,1527.1847,4762.5947,6107.6377
3987194,-6.1229386,25.55439,-53.46965,671.92755,747.54456,2939.988,12632.48,11830.291
3987224,12.859949,35.68966,-63.491848,333.8106,363.56503,2154.8252,7435.0996,8650.271
3987259,38.297367,-29.161074,-14.962589,797.5074,956.98315,6167.5254,24956.9,24580.629
3987337,1.5834554,11.509642,-83.414,1699.4661,1653.6532,9728.346,39183.855,38729.758
3987428,25.956903,-45.421833,-105.74327,1662.7043,1563.2601,9509.118,34493.85,38051.668
3987535,-14.529344,8.687386,-132.82913,96.2907,69.42442,1010.1685,4438.3105,4139.798
3987537,-36.598137,-31.05369,-27.18414,1541.2983,1847.022,11451.244,48714.113,45625.543
3987550,22.857994,-10.054508,-67.916336,1308.9288,1378.471,7879.3286,30276.11,31734.658
3987649,-25.52306,18.189484,-106.181816,1208.5125,1076.1138,5254.345,19334.861,21295.748
3987729,-10.2216215,21.057999,-40.448227,1429.8243,1620.8801,9738.397,42692.715,37819.434
3987833,50.296066,22.40851,-50.115036,110.8658,129.14659,1167.5039,4158.13,4610.579
3987834,22.47146,50.875828,-132.59767,2119.2412,1680.5267,14174.644,45162.742,56929.875
3987909,-51.567806,-20.64641,-30.099667,1169.6768,1420.6163,11104.768,40802.305,43839.15
3987919,-34.19313,-24.053932,-101.40356,1714.3917,1599.0016,11124.763,44957.82,44882.16
3987956,-13.160932,4.6896996,-39.601574,268.4694,301.92783,2535.4338,12864.371,10215.327
3988205,37.58816,-22.558432,-42.64616,325.4909,379.62552,2000.0981,7264.4375,7780.8022
3988210,43.943226,-14.775611,-71.50457,1621.1703,1755.5605,16791.266,64640.26,66579.586
3988242,-26.663977,6.961676,-99.64788,175.61055,161.32707,904.48413,3378.1816,3611.5835
